Comment,feeling,TimeStamp,UID,Url,
jm 老师们太可爱了,0.9215457037622261,955.55800,bd49ff4b,https://comment.bilibili.com/423016905.xml,
新乡！？我的家乡,0.5646236314392167,1039.66600,894e184a,https://comment.bilibili.com/423016905.xml,
这还不拍个爱情片让人好好羡慕羡慕,0.9999743096824087,1068.94400,9e509ad3,https://comment.bilibili.com/423016905.xml,
农学女孩来报到，真的很亲切啊,0.9642004554938441,545.56600,da83005a,https://comment.bilibili.com/423016905.xml,
富农家庭真正的,0.19278002526465698,1289.18700,e20ff2ca,https://comment.bilibili.com/423016905.xml,
我的妈呀，刚开场我就开始哭了？？？？？,0.23782574045625582,395.63700,a081123e,https://comment.bilibili.com/423016905.xml,
让人羡慕的爱情,0.9977440750382477,1192.31500,63d48fd3,https://comment.bilibili.com/423016905.xml,
同时期待 你好生活第四季,0.979278654382718,1411.92200,121aaf27,https://comment.bilibili.com/423016905.xml,
我会爱爸妈很久很久,0.890050580563197,53.37300,703b4aef,https://comment.bilibili.com/423016905.xml,
已经看了第三遍了,0.6621749552770301,211.42300,49de378a,https://comment.bilibili.com/423016905.xml,
说不出来的感觉,0.269607663959876,463.33300,d219e1e0,https://comment.bilibili.com/423016905.xml,
我会直到生命结束,0.9492864533308292,208.51300,8279406,https://comment.bilibili.com/423016905.xml,
期中考考到有关第一期的内容了！,0.9448829890941736,278.13800,96cc2ad3,https://comment.bilibili.com/423016905.xml,
好可爱的科学家,0.9832898449988818,855.16100,113111ae,https://comment.bilibili.com/423016905.xml,
希望他俩说一期,0.6322963609263402,1366.41800,da510c75,https://comment.bilibili.com/423016905.xml,
只是听着都很棒,0.901683018167566,329.31600,9f1a1d5c,https://comment.bilibili.com/423016905.xml,
高质量人类的结合,0.9532025370491644,941.00200,641b2083,https://comment.bilibili.com/423016905.xml,
我会爱我爱的人和我爱的人一辈子,0.9945663849566357,68.19700,8b193f46,https://comment.bilibili.com/423016905.xml,
我怎么这么想哭啊,0.7197009693110847,508.27200,a9b11022,https://comment.bilibili.com/423016905.xml,
不自主的跟着微笑,0.9101668205338739,384.96600,3a4e58e7,https://comment.bilibili.com/423016905.xml,
转专业成功顺利！我也要去到我热爱的专业，以后从事我喜欢的事业！,0.9949177348207933,845.89900,d25cf575,https://comment.bilibili.com/423016905.xml,
祝爷爷身体健康,0.9976255649652247,4287.02500,696b0dd4,https://comment.bilibili.com/423016905.xml,
致敬科研人员，真心感谢,0.9881923775960144,1305.20500,97a8f6cf,https://comment.bilibili.com/423016905.xml,
新乡老乡泪目了,0.8332673677950829,566.75900,5b0be090,https://comment.bilibili.com/423016905.xml,
等好久了，终于来了。,0.6031306298796234,47.81200,516920c2,https://comment.bilibili.com/423016905.xml,
科研人其实都很可爱，只是刻板印象罢了,0.9850198665440031,557.18200,85b019d8,https://comment.bilibili.com/423016905.xml,
如果有，我会的,0.7407407407407406,196.93900,2fadae79,https://comment.bilibili.com/423016905.xml,
天哪女儿和爸爸长得一模一样,0.9225110342589893,984.65100,f5581756,https://comment.bilibili.com/423016905.xml,
我会爱朗儿很久 也可以更久,0.9476391593236575,199.48700,bbe0db0c,https://comment.bilibili.com/423016905.xml,
可敬可爱又浪漫的教授,0.977755986923347,642.96200,f6d31428,https://comment.bilibili.com/423016905.xml,
可敬可爱的教授啊,0.9037458575883277,602.80200,f6d31428,https://comment.bilibili.com/423016905.xml,
我爱了你很久，七年了吧，你不知道,0.8593999833048804,78.14100,951613cd,https://comment.bilibili.com/423016905.xml,
这个BGM 哈哈哈,0.855948838728563,1045.82700,cda112f6,https://comment.bilibili.com/423016905.xml,
开头我就泪目了,0.4119260060386323,264.90900,e3d67806,https://comment.bilibili.com/423016905.xml,
这一等奖好难拿的,0.5294947133879233,304.67500,5a91101d,https://comment.bilibili.com/423016905.xml,
我爱我的爸妈会到天荒地老。,0.5656973309005365,200.92900,57529a76,https://comment.bilibili.com/423016905.xml,
当科学家开始说相声,0.82369706276964,984.52500,75aa4b0f,https://comment.bilibili.com/423016905.xml,
哈哈哈哈特有意思,0.9648642992030401,295.47400,578654c2,https://comment.bilibili.com/423016905.xml,
祝爷爷身体健康,0.9976255649652247,4268.02200,38355847,https://comment.bilibili.com/423016905.xml,
啊啊啊啊好羡慕！！！！！,0.9889655383641652,1148.64000,73a4c8bf,https://comment.bilibili.com/423016905.xml,
神仙打架，666,0.8663872640818208,1064.23900,61037f3b,https://comment.bilibili.com/423016905.xml,
热爱可抵岁月漫长,0.9962849479562957,516.09900,8c855edf,https://comment.bilibili.com/423016905.xml,
教授声情并茂地像讲着童话一般给我们听的样子好赤诚啊,0.9979017788515071,624.28300,5e42f57a,https://comment.bilibili.com/423016905.xml,
好想去现场啊呜呜,0.8151642401187562,243.03900,d15adf94,https://comment.bilibili.com/423016905.xml,
向伟大的科学家们致敬！,0.982674646917121,1383.62300,280d81f9,https://comment.bilibili.com/423016905.xml,
好像我们历史老师,0.9613207446211244,1427.91900,1dba11f2,https://comment.bilibili.com/423016905.xml,
我特别愿意磕这种cp，愿意被秀一脸,0.16358727490394476,821.76800,f75801b2,https://comment.bilibili.com/423016905.xml,
我会！很久很久,0.9089857216932543,195.40900,90c8c078,https://comment.bilibili.com/423016905.xml,
好可爱啊哈哈哈哈,0.9773510495340744,623.33600,b5fe7f28,https://comment.bilibili.com/423016905.xml,
我我只会心动，不会去爱,0.5244968995070513,219.40100,fd9d21a1,https://comment.bilibili.com/423016905.xml,
好可爱，像讲童话故事,0.9981541390791131,570.20800,be6f7dc5,https://comment.bilibili.com/423016905.xml,
好骄傲呀，在介绍时,0.9837017338540758,390.06100,5c8d3e11,https://comment.bilibili.com/423016905.xml,
祝爷爷身体健康！,0.9976255649652247,4272.37300,c5018d2a,https://comment.bilibili.com/423016905.xml,
我会爱他，永远永远,0.9676197565602864,188.87000,d664274b,https://comment.bilibili.com/423016905.xml,
看来是原来的钢琴家把自己作没了 霍尊聊天小分队,0.06107657697408497,272.54300,8ba277d3,https://comment.bilibili.com/423016905.xml,
我更喜欢第二季的开场词 第三季的词有些拔高了,0.9949346478408571,268.34300,8ba277d3,https://comment.bilibili.com/423016905.xml,
这才是最可爱的人,0.7736698682371858,563.08100,422a37a7,https://comment.bilibili.com/423016905.xml,
做自己热爱的事真的整个人都会发光呀,0.9172607589049298,647.78300,f8d45a8c,https://comment.bilibili.com/423016905.xml,
势均力敌的爱情太让人羡慕,0.9947056603120252,1063.62300,db36ee65,https://comment.bilibili.com/423016905.xml,
呜呜呜呜呜董卿是我存在的意义,0.5861484114297841,146.44300,dd3b011c,https://comment.bilibili.com/423016905.xml,
呜呜呜终于有卿卿看了,0.8552818855201999,12.56800,dd3b011c,https://comment.bilibili.com/423016905.xml,
教授真是声情并茂啊,0.7113145754302874,862.22000,5314fd0a,https://comment.bilibili.com/423016905.xml,
太可爱了 真是神仙眷侣,0.8237190464983725,983.64800,5b45d876,https://comment.bilibili.com/423016905.xml,
哈哈哈哈哈叙述太好玩了,0.9301913244559309,584.25300,21e52ed4,https://comment.bilibili.com/423016905.xml,
属于热爱着大地人的浪漫,0.9932901619481447,637.01500,ea7031f1,https://comment.bilibili.com/423016905.xml,
终于等到了第二期,0.5331972402978178,29.18100,d97a60c3,https://comment.bilibili.com/423016905.xml,
二刷，还是看得热泪盈眶,0.6977949954708578,1339.86600,e28fc281,https://comment.bilibili.com/423016905.xml,
他们老两口好可爱啊,0.8673424330379874,920.67100,c49112d9,https://comment.bilibili.com/423016905.xml,
表情好丰富，好可爱啊！脸上皱纹却不多，好神奇,0.9893371563286192,624.41400,991b497,https://comment.bilibili.com/423016905.xml,
有友友知道郎朗演奏的钢琴曲是什么吗,0.9848689678786179,342.56900,c035af2d,https://comment.bilibili.com/423016905.xml,
感觉这位先生好可爱,0.892512585825223,388.48900,6c6b5164,https://comment.bilibili.com/423016905.xml,
那怎么不把她带到小麦地里去呢？哈哈哈这反应，说得好,0.7862858756685175,996.75100,6c41e580,https://comment.bilibili.com/423016905.xml,
天，眼里有光，真热爱！和植物精神交流 ,0.9953747795744311,622.92900,cbeb60bf,https://comment.bilibili.com/423016905.xml,
T_T神仙爱情,0.966928285749983,1222.16600,f35b39c8,https://comment.bilibili.com/423016905.xml,
这对夫妻，是共同成长，彼此成就,0.9979452229334587,1031.98600,21d31111,https://comment.bilibili.com/423016905.xml,
谢谢你的坚持 让我看到了这么好的你,0.7172908717489199,1640.01300,1dc50a37,https://comment.bilibili.com/423016905.xml,
都是最朴实的人,0.9853725185064509,1046.65500,2ee75ac3,https://comment.bilibili.com/423016905.xml,
这个大概就是格局吧,0.36007671526828444,1328.51100,8cfe6f99,https://comment.bilibili.com/423016905.xml,
花痴一下卿卿的美貌,0.9898434624227765,1352.80700,a47819be,https://comment.bilibili.com/423016905.xml,
有 白云黑土那味了，哈哈哈哈哈,0.8280666795607736,988.52300,18d04a3e,https://comment.bilibili.com/423016905.xml,
眼睛里真的在发光,0.6797400285126426,377.19200,a47819be,https://comment.bilibili.com/423016905.xml,
表情好丰富，哈哈哈哈哈,0.9386237021838957,883.24100,b97d1f51,https://comment.bilibili.com/423016905.xml,
董卿董卿董卿！！！！,0.17855431630325092,18.68200,b8ab1816,https://comment.bilibili.com/423016905.xml,
信念感，理想，感谢这群可爱的人,0.9946557235821226,495.64400,38f6dded,https://comment.bilibili.com/423016905.xml,
他们好单纯 情绪都很简单 好喜欢,0.9980350417074286,1208.94400,fc6d8af3,https://comment.bilibili.com/423016905.xml,
有啊有啊，我们都在认真看,0.6116527890627691,449.47500,ac40d7d,https://comment.bilibili.com/423016905.xml,
王凯终于等到你,0.5537309189786167,49.08000,f4a16fba,https://comment.bilibili.com/423016905.xml,
终于等到第二期,0.5408845604728637,69.73100,f4a16fba,https://comment.bilibili.com/423016905.xml,
他的眼里有光！,0.7341713423155424,381.42600,853080ef,https://comment.bilibili.com/423016905.xml,
一唱一和好可爱,0.8673424330379874,944.51900,f27c3e59,https://comment.bilibili.com/423016905.xml,
终于等到第二期,0.5408845604728637,22.26500,1767720e,https://comment.bilibili.com/423016905.xml,
正常是每周六晚上更新,0.2002350584504936,53.65500,870abb8c,https://comment.bilibili.com/423016905.xml,
广告都不舍得跳过,0.5572413212872557,233.15000,bb1e85b6,https://comment.bilibili.com/423016905.xml,
一家子主食蔬菜水果全齐了,0.9058347139901513,1242.60100,bcea897b,https://comment.bilibili.com/423016905.xml,
失败是差一点点的成功，成功是差一点点的失败,0.039142895870092564,836.30800,89f09d75,https://comment.bilibili.com/423016905.xml,
心随爱动，有始无终,0.6335081471763917,28.91700,fa5efee2,https://comment.bilibili.com/423016905.xml,
因为爱！所以会很久！,0.861375953702789,12.25900,4da13468,https://comment.bilibili.com/423016905.xml,
把我们小董给逗的！,0.24517779284816055,1056.66400,5eb87a27,https://comment.bilibili.com/423016905.xml,
会一直爱你很久很久，我的演员朋友。,0.9955017757955793,17.47900,a1ab5471,https://comment.bilibili.com/423016905.xml,
这个口音好可爱哈哈,0.9703185068785661,379.15900,c63b83e9,https://comment.bilibili.com/423016905.xml,
好有电影的质感,0.9295018869481104,176.96800,e81c2c48,https://comment.bilibili.com/423016905.xml,
朗3太有质感了,0.8726110649353953,162.44600,e81c2c48,https://comment.bilibili.com/423016905.xml,
爱永远不会停息,0.7572362527406499,136.10300,fedc97f7,https://comment.bilibili.com/423016905.xml,
王凯在25:40！,0.4737672181921908,0.32000,179ac54b,https://comment.bilibili.com/423016905.xml,
我会爱董卿很久,0.9279157579249857,241.31900,45622cd1,https://comment.bilibili.com/423016905.xml,
爱谢安婷一辈子,0.6781878477257043,4.94600,a15b2b5d,https://comment.bilibili.com/423016905.xml,
教授在给年轻人讲故事,0.983906312242011,572.98800,16f65966,https://comment.bilibili.com/423016905.xml,
我会爱我的家人很久很久,0.9777524867928599,52.93900,a4081876,https://comment.bilibili.com/423016905.xml,
爱家人爱自己很久很久,0.9786013654013553,71.24000,93e8f7fb,https://comment.bilibili.com/423016905.xml,
我会爱我自己很久很久 ,0.963941169632103,137.87300,76b677a3,https://comment.bilibili.com/423016905.xml,
 我永远坚定的选择自己 永远爱我自己,0.9667979227689115,112.34000,7e29e613,https://comment.bilibili.com/423016905.xml,
我会一直爱你的，李姗姗,0.818274242617591,148.98900,26c87e90,https://comment.bilibili.com/423016905.xml,
我会爱爸妈很久,0.8123743382778872,199.07900,6c6350a0,https://comment.bilibili.com/423016905.xml,
赖声川第二次来啦,0.7140042540472953,83.04400,b1f3c597,https://comment.bilibili.com/423016905.xml,
麦是一声，哈哈哈,0.746597733632114,294.62800,1d379bce,https://comment.bilibili.com/423016905.xml,
郭潮蒙，会一直爱你，不管以后有没有在一起,0.3562758842798167,10.27600,11429f6f,https://comment.bilibili.com/423016905.xml,
永远执着，也永远热爱。,0.9860176435325798,164.37900,bffd658e,https://comment.bilibili.com/423016905.xml,
我会爱我宇姐很久 (◦˙▽˙◦)（zr）,0.9205671488472515,85.52100,d5e95ffc,https://comment.bilibili.com/423016905.xml,
会啊 直到永远,0.7105190192241919,10.06600,16bcaf0a,https://comment.bilibili.com/423016905.xml,
我会爱我的家人很久很久,0.9777524867928599,200.78400,3f42b340,https://comment.bilibili.com/423016905.xml,
他真的好爱小麦谢谢,0.8963729688704943,414.79300,db86f54e,https://comment.bilibili.com/423016905.xml,
娇娇永远爱你哟,0.9870494030406489,15.67900,b90ab84d,https://comment.bilibili.com/423016905.xml,
哇塞！太厉害了！,0.15381997388907087,408.90300,495e6885,https://comment.bilibili.com/423016905.xml,
爱父母很久很久,0.9818161967982993,73.16700,a65893c6,https://comment.bilibili.com/423016905.xml,
好可爱啊 好爱好爱啊,0.9944801608918129,1149.08700,a2f996d9,https://comment.bilibili.com/423016905.xml,
他的眼睛里有光,0.3785410582016119,378.04200,aec12d22,https://comment.bilibili.com/423016905.xml,
我会爱家人一辈子,0.9521446881949798,67.93500,c3cbf2a2,https://comment.bilibili.com/423016905.xml,
我会爱lqt到天荒地老,0.7882050401892263,251.67300,d23caaf,https://comment.bilibili.com/423016905.xml,
我会爱钟帅很久很久,0.991253487017453,60.06000,cdd91e79,https://comment.bilibili.com/423016905.xml,
想起了西北锤王的口气,0.7953140914391922,586.04200,f0849f61,https://comment.bilibili.com/423016905.xml,
我会爱wsj很久很久,0.9601072700859616,89.51700,15ebf584,https://comment.bilibili.com/423016905.xml,
这大概就是安全感吧,0.4776340907500637,1210.65800,d0103cde,https://comment.bilibili.com/423016905.xml,
真的是神仙眷侣,0.9352894733541861,1023.43500,d0103cde,https://comment.bilibili.com/423016905.xml,
我会爱自己很久很久,0.963941169632103,72.63900,4db8ad9d,https://comment.bilibili.com/423016905.xml,
成功是差一点点失败，失败是差一点点成功。,0.039142895870092564,848.96800,28e316c2,https://comment.bilibili.com/423016905.xml,
太浪漫了吧我的天哪啊啊啊啊啊,0.9084883456554762,1238.33300,54f3a675,https://comment.bilibili.com/423016905.xml,
我会爱SSY很久很久……,0.9745061324144201,147.35900,4b5a1410,https://comment.bilibili.com/423016905.xml,
我会爱羽生结弦很久很久,0.9558843927816597,59.00200,73cf5de,https://comment.bilibili.com/423016905.xml,
热爱可抵岁月漫长,0.9962849479562957,1363.12600,5d386b7d,https://comment.bilibili.com/423016905.xml,
遇见你我想成为更好的人,0.9081108786279558,22.87600,beb8b044,https://comment.bilibili.com/423016905.xml,
爱情该有的样子啊啊啊啊,0.9885740952169038,1160.42900,a57c2904,https://comment.bilibili.com/423016905.xml,
hwq 会一直爱你的！！！龙,0.7508257383455396,186.33000,d64f07e2,https://comment.bilibili.com/423016905.xml,
祝爷爷身体健康！,0.9976255649652247,4273.55200,9f4e5530,https://comment.bilibili.com/423016905.xml,
祝爷爷身体健康！,0.9976255649652247,4284.32700,464eaa59,https://comment.bilibili.com/423016905.xml,
我会爱我的爸爸妈妈很久很久很久~,0.9996174367827375,77.41400,6518d098,https://comment.bilibili.com/423016905.xml,
我会爱刘耀文很久很久很久！,0.9947753612790494,5.15900,2cbd166a,https://comment.bilibili.com/423016905.xml,
我会爱刘艳鑫很久很久很久,0.9759098879016381,179.39100,9ee1aa13,https://comment.bilibili.com/423016905.xml,
哈哈哈哈哈好可爱了吧,0.9773510495340744,947.30000,b42154e7,https://comment.bilibili.com/423016905.xml,
我会爱时代少年团很久,0.9819720662075764,65.34500,8b462126,https://comment.bilibili.com/423016905.xml,
绑在一起也没什么不好,0.1036444461838738,1213.12900,23d6e13a,https://comment.bilibili.com/423016905.xml,
我会爱自己很久很久,0.963941169632103,47.55800,eeb4d24d,https://comment.bilibili.com/423016905.xml,
好喜欢他的声音,0.6615113651134567,1640.14500,99c671f2,https://comment.bilibili.com/423016905.xml,
这就是植物的魅力,0.9767922267879695,646.92900,72331fa1,https://comment.bilibili.com/423016905.xml,
我会喜欢梅兴很久,0.7104113623170482,145.31100,7449527e,https://comment.bilibili.com/423016905.xml,
救命 他好可爱啊啊啊啊啊啊,0.9980630681507976,401.96600,89469896,https://comment.bilibili.com/423016905.xml,
这表情跟大忽悠似的hhh,0.2387404501403041,547.70400,a92c399a,https://comment.bilibili.com/423016905.xml,
我不知道，我将来会爱我的另一半有多久。但我知道的是，我会爱我的家人很久很久，直到我生命的尽头。,0.998321112939062,223.92700,9145acea,https://comment.bilibili.com/423016905.xml,
我会爱我妈妈很久很久，希望能像时间一样久,0.994422136061909,97.51400,7280ed1a,https://comment.bilibili.com/423016905.xml,
我会爱姜琳到很久很久,0.9743052795051181,55.60600,3467d012,https://comment.bilibili.com/423016905.xml,
我会爱张真源很久,0.8581079792109948,64.68500,be0e3910,https://comment.bilibili.com/423016905.xml,
热爱最高的诠释,0.9484033919174691,637.11900,37d01229,https://comment.bilibili.com/423016905.xml,
我很爱你很久很久,0.9506900136651818,232.18100,71411ef,https://comment.bilibili.com/423016905.xml,
我会爱张丛茂很久很久 永远！,0.9571748517271723,47.97600,6ed3be0a,https://comment.bilibili.com/423016905.xml,
农业学子表示致敬,0.994687481484355,1330.68200,73b3a01c,https://comment.bilibili.com/423016905.xml,
我会爱我的家人很久,0.9591946524724074,69.10700,a6c9517d,https://comment.bilibili.com/423016905.xml,
我会永永远远爱我的妈妈,0.9892118522902026,214.09700,5f4fcf78,https://comment.bilibili.com/423016905.xml,
科研距离我们并不远,0.7062309062991584,1259.33200,cc2df050,https://comment.bilibili.com/423016905.xml,
我会爱我爸妈，妹妹一辈子,0.9235090330027937,220.73600,b677063b,https://comment.bilibili.com/423016905.xml,
哈哈哈哈，好可爱,0.9773510495340744,637.38800,b2eab49c,https://comment.bilibili.com/423016905.xml,
好像白云黑土hhh太可爱啦,0.5004537214940603,902.78300,249288d5,https://comment.bilibili.com/423016905.xml,
想到自己考研时考农业院校的初衷，但面对更丰富多彩的事物花了眼睛，也忘了初衷，如今在制药行业工作。希望自己干一行爱一行，坚持,0.9999727544539989,535.54800,5fa05520,https://comment.bilibili.com/423016905.xml,
好喜欢这位科学家,0.9713063730075117,497.83600,b521b70,https://comment.bilibili.com/423016905.xml,
我和你一起 直到最后,0.5262327818078083,80.03900,3913a3d8,https://comment.bilibili.com/423016905.xml,
祝爷爷身体健康,0.9976255649652247,4287.92000,d070a898,https://comment.bilibili.com/423016905.xml,
我会爱WAX很久很久,0.9601072700859616,192.09300,ecb3359d,https://comment.bilibili.com/423016905.xml,
这个伯伯肯定很适合讲童话故事,0.9942324974169398,704.69000,bb4799e2,https://comment.bilibili.com/423016905.xml,
爱我自己到天荒地老,0.616418175735845,15.81900,708277c9,https://comment.bilibili.com/423016905.xml,
教授讲故事的话，一定很有意思,0.9894306841679102,497.67400,14fda798,https://comment.bilibili.com/423016905.xml,
我会爱郑思诺很久很久,0.9961687669921466,186.16600,fe14c4bd,https://comment.bilibili.com/423016905.xml,
会的，我爸妈，永远,0.39872958928022884,217.45900,c699acf3,https://comment.bilibili.com/423016905.xml,
我会爱你很久很久，仙儿宝宝。,0.9983653949376318,227.54600,e82d9420,https://comment.bilibili.com/423016905.xml,
什么是热爱，你看,0.8627043403396079,514.22500,27105630,https://comment.bilibili.com/423016905.xml,
此处应该有掌声,0.20204868702157752,1202.34300,fc891391,https://comment.bilibili.com/423016905.xml,
很爱非常爱王俊凯,0.983326656183831,11.99900,514d320a,https://comment.bilibili.com/423016905.xml,
祝爷爷身体健康,0.9976255649652247,4273.56200,4e24ebf9,https://comment.bilibili.com/423016905.xml,
哈哈哈哈太可爱了，有热爱真好啊,0.9891748873743325,998.98400,25da2d47,https://comment.bilibili.com/423016905.xml,
不是童话，胜似童话,0.998054257938744,1160.63400,be38062b,https://comment.bilibili.com/423016905.xml,
应该另一半是大白菜的呀！,0.41362367733373073,1404.11000,40d0094e,https://comment.bilibili.com/423016905.xml,
这配乐也太好玩啦！,0.5964502622115041,979.61700,40d0094e,https://comment.bilibili.com/423016905.xml,
我会爱lnp很久很久,0.9601072700859616,188.91100,5b8a110f,https://comment.bilibili.com/423016905.xml,
祝爷爷身体健康,0.9976255649652247,4283.85600,fe8c44dc,https://comment.bilibili.com/423016905.xml,
玉米爷爷是不是程相文,0.7396253761715134,546.12900,749c4ec4,https://comment.bilibili.com/423016905.xml,
这才是真正的纯真啊,0.6310155400458568,649.29700,d53fa7f4,https://comment.bilibili.com/423016905.xml,
好可爱的老教授,0.9509063739746436,441.28600,5d53f6d8,https://comment.bilibili.com/423016905.xml,
超级喜欢，感动,0.9204142814613293,1197.70000,b387e8f6,https://comment.bilibili.com/423016905.xml,
白云黑土啊哈哈哈哈哈,0.8425087992361369,984.29900,f7dfc0a7,https://comment.bilibili.com/423016905.xml,
一个管饭，一个管菜，是一家没错的了。,0.6598768179827553,965.15400,53b81bf9,https://comment.bilibili.com/423016905.xml,
农林学子向您致敬！,0.9842300012735172,1339.50100,403bff10,https://comment.bilibili.com/423016905.xml,
董卿老师是我的榜样啊！老师采访个王俊凯吧 ！他一路走来背后默默承受了太多太多！,0.9993457357704164,1679.99100,796c7837,https://comment.bilibili.com/423016905.xml,
哈哈哈老师好可爱啊,0.9964653147449991,622.78900,3f49c625,https://comment.bilibili.com/423016905.xml,
像是介绍自己的孩子一样哦 那么亲切噢,0.9918072414137861,384.38000,a2ca9a95,https://comment.bilibili.com/423016905.xml,
爷爷的眼睛里有光!,0.756544685370375,655.78100,42707fb8,https://comment.bilibili.com/423016905.xml,
我又相信爱情了,0.8782608695652173,1185.34200,a6006062,https://comment.bilibili.com/423016905.xml,
我会爱爸妈很久很久,0.890050580563197,67.48400,784f21b4,https://comment.bilibili.com/423016905.xml,
这就是强者的世界嘛,0.9650372528232404,940.47000,1695fe03,https://comment.bilibili.com/423016905.xml,
我爱我的家人直到永远,0.9062082683772142,222.10000,6d9e50c9,https://comment.bilibili.com/423016905.xml,
哇 姐姐好漂亮,0.9771207852560192,1266.19700,5c2f5088,https://comment.bilibili.com/423016905.xml,
哇塞，都博士了,0.8929726232945292,1225.47900,b60097a,https://comment.bilibili.com/423016905.xml,
肉眼可见的热爱,0.6880589863167217,634.15600,c98e3f13,https://comment.bilibili.com/423016905.xml,
会爱家人爱很久,0.9647185415997844,228.12700,bc6160b9,https://comment.bilibili.com/423016905.xml,
不会  他没出现,0.24407548639861198,194.07400,a8931b26,https://comment.bilibili.com/423016905.xml,
我会不断爱我心里的所有人,0.7988094405595509,210.45400,bfc8261f,https://comment.bilibili.com/423016905.xml,
太绝了，伟大又可爱的人呀,0.8198939045039605,981.83500,de8cd1f2,https://comment.bilibili.com/423016905.xml,
大人者，不失其赤子之心者也。,0.9960871694352551,684.75700,c9319aa,https://comment.bilibili.com/423016905.xml,
我爱我的小伙伴们,0.8575997461171747,174.35300,326c2d98,https://comment.bilibili.com/423016905.xml,
所以为什么不更新了呢,0.19920451512109305,217.06200,f6068ca5,https://comment.bilibili.com/423016905.xml,
烟台大学学子起立,0.9806930959263045,345.65900,a8531a9,https://comment.bilibili.com/423016905.xml,
太可爱了吧，是热爱,0.8980656002550204,628.23900,6515e225,https://comment.bilibili.com/423016905.xml,
pan，你爱我吗,0.7280131706957762,89.01200,7ab9095f,https://comment.bilibili.com/423016905.xml,
今生今世，来生永世,0.9507226470908989,253.77700,4dafce41,https://comment.bilibili.com/423016905.xml,
我会爱我的远远很,0.920709582719278,191.19700,8bcd332f,https://comment.bilibili.com/423016905.xml,
爱是永恒的，我会坚守直至爱仍在,0.9992254437476747,200.80600,67d31c80,https://comment.bilibili.com/423016905.xml,
这啥呀，还学会抢答了捏！,0.8231913296006107,898.28700,81e3c2d7,https://comment.bilibili.com/423016905.xml,
哈哈哈，太可爱了,0.9222808496752462,1004.43900,61037f3b,https://comment.bilibili.com/423016905.xml,
心里有爱，眼里有光,0.8808449443029422,645.96700,9769a60f,https://comment.bilibili.com/423016905.xml,
好适合做配音演员,0.9618802883489836,692.54500,43d8af48,https://comment.bilibili.com/423016905.xml,
太可爱了，老教授,0.8419357493930054,620.03300,9dafd852,https://comment.bilibili.com/423016905.xml,
每个人都不容易,0.4362383452786005,1719.99300,b387e8f6,https://comment.bilibili.com/423016905.xml,
祝爷爷身体健康,0.9976255649652247,4268.24400,1dba11f2,https://comment.bilibili.com/423016905.xml,
为写作业而看的,0.889214939285131,877.07900,1dba11f2,https://comment.bilibili.com/423016905.xml,
我会爱他很久很久,0.963941169632103,197.99900,2977ef5,https://comment.bilibili.com/423016905.xml,
好可爱的老先生,0.8871454596615617,380.67900,4dc83e55,https://comment.bilibili.com/423016905.xml,
很长时间都爱你,0.8862633431686265,215.35800,ae7d4e39,https://comment.bilibili.com/423016905.xml,
不能输，比起来,0.34527875471283087,1057.38300,f0a91c91,https://comment.bilibili.com/423016905.xml,
爷爷奶奶真可爱,0.9698227008801141,974.26700,d02bbef5,https://comment.bilibili.com/423016905.xml,
白云黑土的感觉，哈哈,0.4959466561527114,909.11600,822f8a22,https://comment.bilibili.com/423016905.xml,
会，爱很久很久,0.9207448759321297,194.62000,96edf47b,https://comment.bilibili.com/423016905.xml,
哇这是现实版神雕侠侣,0.482297434592479,929.29400,450abc46,https://comment.bilibili.com/423016905.xml,
希望会很久很久很久,0.9039213445731404,203.25900,f6a3c17f,https://comment.bilibili.com/423016905.xml,
哈哈哈哈太可爱了吧,0.9222808496752462,1053.50000,178625ff,https://comment.bilibili.com/423016905.xml,
如果不是迫于生计，我也真想实实在在的做一个科研成果,0.9960004148702777,660.56000,c82b57dd,https://comment.bilibili.com/423016905.xml,
  好可爱啊 ,0.8789676580241895,892.58400,c58c67fa,https://comment.bilibili.com/423016905.xml,
真的在发光。泪目,0.835971907987151,387.60900,dffe1927,https://comment.bilibili.com/423016905.xml,
我会的！会的！,0.7615596127347547,197.35800,e0da3fd7,https://comment.bilibili.com/423016905.xml,
想起高考积累了好多朗读者的素材,0.9998986419141543,274.61900,c940d78b,https://comment.bilibili.com/423016905.xml,
这是真的热爱啊,0.8329107244252019,641.07400,28ac9119,https://comment.bilibili.com/423016905.xml,
我也想刷胡歌那期了哈哈,0.44767845850986676,1650.82800,6d9b36b5,https://comment.bilibili.com/423016905.xml,
皮肤好好哈哈哈,0.8915230717387898,599.54900,764b6a78,https://comment.bilibili.com/423016905.xml,
互爱互杀吗这是,0.5464632483768395,937.63800,8978a9fb,https://comment.bilibili.com/423016905.xml,
爱？我感觉只有唯父母与前途不可辜负,0.9953918518492108,223.14600,e4445b40,https://comment.bilibili.com/423016905.xml,
太可爱了，爱了爱了,0.9346757900526097,985.08900,b1bbea17,https://comment.bilibili.com/423016905.xml,
羡慕他 做着自己热爱的事情,0.9972560522743283,637.99100,ae01c947,https://comment.bilibili.com/423016905.xml,
再美的电影也不及这真实感人,0.991480291310219,1430.46400,c47b40a4,https://comment.bilibili.com/423016905.xml,
我们学校实验田在辉县,0.8903295906334131,565.24400,55cbd0db,https://comment.bilibili.com/423016905.xml,
